target_population_id,jurisdiction_code,estimand_role,cell_id,age_min_inclusive,age_max_exclusive,household_income_band,household_type,gaming_state,payer_history_state,target_mass_numerator,target_mass_denominator
standardized.person.2024.jp.calibration,JP,CALIBRATION,cell.140,35,45,income.high,household.multi-no-minor,GAMER,EVER_PAYER,7,1000
standardized.person.2024.jp.calibration,JP,CALIBRATION,cell.141,35,45,income.high,household.multi-no-minor,GAMER,NEVER_PAYER,23,2000
standardized.person.2024.jp.calibration,JP,CALIBRATION,cell.142,35,45,income.high,household.multi-no-minor,NON_GAMER,EVER_PAYER,3,2500
standardized.person.2024.jp.calibration,JP,CALIBRATION,cell.143,35,45,income.high,household.multi-no-minor,NON_GAMER,NEVER_PAYER,159,10000
standardized.person.2024.jp.calibration,JP,CALIBRATION,cell.144,45,55,income.low,household.with-minor,GAMER,EVER_PAYER,1,5000
standardized.person.2024.jp.calibration,JP,CALIBRATION,cell.145,45,55,income.low,household.with-minor,GAMER,NEVER_PAYER,1,1250
standardized.person.2024.jp.calibration,JP,CALIBRATION,cell.146,45,55,income.low,household.with-minor,NON_GAMER,EVER_PAYER,0,1
standardized.person.2024.jp.calibration,JP,CALIBRATION,cell.147,45,55,income.low,household.with-minor,NON_GAMER,NEVER_PAYER,7,5000
standardized.person.2024.jp.calibration,JP,CALIBRATION,cell.148,45,55,income.low,household.one-person,GAMER,EVER_PAYER,7,5000
standardized.person.2024.jp.calibration,JP,CALIBRATION,cell.149,45,55,income.low,household.one-person,GAMER,NEVER_PAYER,11,2500
standardized.person.2024.jp.calibration,JP,CALIBRATION,cell.150,45,55,income.low,household.one-person,NON_GAMER,EVER_PAYER,3,10000
standardized.person.2024.jp.calibration,JP,CALIBRATION,cell.151,45,55,income.low,household.one-person,NON_GAMER,NEVER_PAYER,41,5000
standardized.person.2024.jp.calibration,JP,CALIBRATION,cell.152,45,55,income.low,household.multi-no-minor,GAMER,EVER_PAYER,27,10000
standardized.person.2024.jp.calibration,JP,CALIBRATION,cell.153,45,55,income.low,household.multi-no-minor,GAMER,NEVER_PAYER,17,2000
standardized.person.2024.jp.calibration,JP,CALIBRATION,cell.154,45,55,income.low,household.multi-no-minor,NON_GAMER,EVER_PAYER,1,2000
standardized.person.2024.jp.calibration,JP,CALIBRATION,cell.155,45,55,income.low,household.multi-no-minor,NON_GAMER,NEVER_PAYER,31,2000
standardized.person.2024.jp.calibration,JP,CALIBRATION,cell.156,45,55,income.middle,household.with-minor,GAMER,EVER_PAYER,1,1000
standardized.person.2024.jp.calibration,JP,CALIBRATION,cell.157,45,55,income.middle,household.with-minor,GAMER,NEVER_PAYER,11,5000
standardized.person.2024.jp.calibration,JP,CALIBRATION,cell.158,45,55,income.middle,household.with-minor,NON_GAMER,EVER_PAYER,1,5000
standardized.person.2024.jp.calibration,JP,CALIBRATION,cell.159,45,55,income.middle,household.with-minor,NON_GAMER,NEVER_PAYER,43,10000
standardized.person.2024.jp.calibration,JP,CALIBRATION,cell.160,45,55,income.middle,household.one-person,GAMER,EVER_PAYER,33,10000
standardized.person.2024.jp.calibration,JP,CALIBRATION,cell.161,45,55,income.middle,household.one-person,GAMER,NEVER_PAYER,37,5000
standardized.person.2024.jp.calibration,JP,CALIBRATION,cell.162,45,55,income.middle,household.one-person,NON_GAMER,EVER_PAYER,1,1250
standardized.person.2024.jp.calibration,JP,CALIBRATION,cell.163,45,55,income.middle,household.one-person,NON_GAMER,NEVER_PAYER,73,5000
standardized.person.2024.jp.calibration,JP,CALIBRATION,cell.164,45,55,income.middle,household.multi-no-minor,GAMER,EVER_PAYER,1,125
standardized.person.2024.jp.calibration,JP,CALIBRATION,cell.165,45,55,income.middle,household.multi-no-minor,GAMER,NEVER_PAYER,89,5000
standardized.person.2024.jp.calibration,JP,CALIBRATION,cell.166,45,55,income.middle,household.multi-no-minor,NON_GAMER,EVER_PAYER,19,10000
standardized.person.2024.jp.calibration,JP,CALIBRATION,cell.167,45,55,income.middle,household.multi-no-minor,NON_GAMER,NEVER_PAYER,353,10000
standardized.person.2024.jp.calibration,JP,CALIBRATION,cell.168,45,55,income.high,household.with-minor,GAMER,EVER_PAYER,3,2500
standardized.person.2024.jp.calibration,JP,CALIBRATION,cell.169,45,55,income.high,household.with-minor,GAMER,NEVER_PAYER,19,10000
standardized.person.2024.jp.calibration,JP,CALIBRATION,cell.170,45,55,income.high,household.with-minor,NON_GAMER,EVER_PAYER,3,10000
standardized.person.2024.jp.calibration,JP,CALIBRATION,cell.171,45,55,income.high,household.with-minor,NON_GAMER,NEVER_PAYER,41,10000
standardized.person.2024.jp.calibration,JP,CALIBRATION,cell.172,45,55,income.high,household.one-person,GAMER,EVER_PAYER,3,1000
standardized.person.2024.jp.calibration,JP,CALIBRATION,cell.173,45,55,income.high,household.one-person,GAMER,NEVER_PAYER,3,625
standardized.person.2024.jp.calibration,JP,CALIBRATION,cell.174,45,55,income.high,household.one-person,NON_GAMER,EVER_PAYER,1,1250
standardized.person.2024.jp.calibration,JP,CALIBRATION,cell.175,45,55,income.high,household.one-person,NON_GAMER,NEVER_PAYER,13,1250
standardized.person.2024.jp.calibration,JP,CALIBRATION,cell.176,45,55,income.high,household.multi-no-minor,GAMER,EVER_PAYER,41,5000
standardized.person.2024.jp.calibration,JP,CALIBRATION,cell.177,45,55,income.high,household.multi-no-minor,GAMER,NEVER_PAYER,67,5000
standardized.person.2024.jp.calibration,JP,CALIBRATION,cell.178,45,55,income.high,household.multi-no-minor,NON_GAMER,EVER_PAYER,11,5000
standardized.person.2024.jp.calibration,JP,CALIBRATION,cell.179,45,55,income.high,household.multi-no-minor,NON_GAMER,NEVER_PAYER,29,1000
standardized.person.2024.jp.calibration,JP,CALIBRATION,cell.180,55,70,income.low,household.with-minor,GAMER,EVER_PAYER,0,1
standardized.person.2024.jp.calibration,JP,CALIBRATION,cell.181,55,70,income.low,household.with-minor,GAMER,NEVER_PAYER,1,10000
standardized.person.2024.jp.calibration,JP,CALIBRATION,cell.182,55,70,income.low,household.with-minor,NON_GAMER,EVER_PAYER,0,1
standardized.person.2024.jp.calibration,JP,CALIBRATION,cell.183,55,70,income.low,household.with-minor,NON_GAMER,NEVER_PAYER,3,10000
standardized.person.2024.jp.calibration,JP,CALIBRATION,cell.184,55,70,income.low,household.one-person,GAMER,EVER_PAYER,13,10000
standardized.person.2024.jp.calibration,JP,CALIBRATION,cell.185,55,70,income.low,household.one-person,GAMER,NEVER_PAYER,21,5000
standardized.person.2024.jp.calibration,JP,CALIBRATION,cell.186,55,70,income.low,household.one-person,NON_GAMER,EVER_PAYER,1,2500
standardized.person.2024.jp.calibration,JP,CALIBRATION,cell.187,55,70,income.low,household.one-person,NON_GAMER,NEVER_PAYER,131,10000
standardized.person.2024.jp.calibration,JP,CALIBRATION,cell.188,55,70,income.low,household.multi-no-minor,GAMER,EVER_PAYER,1,625
standardized.person.2024.jp.calibration,JP,CALIBRATION,cell.189,55,70,income.low,household.multi-no-minor,GAMER,NEVER_PAYER,1,200
standardized.person.2024.jp.calibration,JP,CALIBRATION,cell.190,55,70,income.low,household.multi-no-minor,NON_GAMER,EVER_PAYER,1,2000
standardized.person.2024.jp.calibration,JP,CALIBRATION,cell.191,55,70,income.low,household.multi-no-minor,NON_GAMER,NEVER_PAYER,31,2000
standardized.person.2024.jp.calibration,JP,CALIBRATION,cell.192,55,70,income.middle,household.with-minor,GAMER,EVER_PAYER,1,5000
standardized.person.2024.jp.calibration,JP,CALIBRATION,cell.193,55,70,income.middle,household.with-minor,GAMER,NEVER_PAYER,1,2500
standardized.person.2024.jp.calibration,JP,CALIBRATION,cell.194,55,70,income.middle,household.with-minor,NON_GAMER,EVER_PAYER,1,10000
standardized.person.2024.jp.calibration,JP,CALIBRATION,cell.195,55,70,income.middle,household.with-minor,NON_GAMER,NEVER_PAYER,3,2000
standardized.person.2024.jp.calibration,JP,CALIBRATION,cell.196,55,70,income.middle,household.one-person,GAMER,EVER_PAYER,19,5000
standardized.person.2024.jp.calibration,JP,CALIBRATION,cell.197,55,70,income.middle,household.one-person,GAMER,NEVER_PAYER,43,5000
standardized.person.2024.jp.calibration,JP,CALIBRATION,cell.198,55,70,income.middle,household.one-person,NON_GAMER,EVER_PAYER,3,2000
standardized.person.2024.jp.calibration,JP,CALIBRATION,cell.199,55,70,income.middle,household.one-person,NON_GAMER,NEVER_PAYER,18,625
standardized.person.2024.jp.calibration,JP,CALIBRATION,cell.200,55,70,income.middle,household.multi-no-minor,GAMER,EVER_PAYER,61,10000
standardized.person.2024.jp.calibration,JP,CALIBRATION,cell.201,55,70,income.middle,household.multi-no-minor,GAMER,NEVER_PAYER,27,2000
standardized.person.2024.jp.calibration,JP,CALIBRATION,cell.202,55,70,income.middle,household.multi-no-minor,NON_GAMER,EVER_PAYER,3,1250
standardized.person.2024.jp.calibration,JP,CALIBRATION,cell.203,55,70,income.middle,household.multi-no-minor,NON_GAMER,NEVER_PAYER,91,2000
standardized.person.2024.jp.calibration,JP,CALIBRATION,cell.204,55,70,income.high,household.with-minor,GAMER,EVER_PAYER,1,5000
standardized.person.2024.jp.calibration,JP,CALIBRATION,cell.205,55,70,income.high,household.with-minor,GAMER,NEVER_PAYER,1,2500
standardized.person.2024.jp.calibration,JP,CALIBRATION,cell.206,55,70,income.high,household.with-minor,NON_GAMER,EVER_PAYER,1,10000
standardized.person.2024.jp.calibration,JP,CALIBRATION,cell.207,55,70,income.high,household.with-minor,NON_GAMER,NEVER_PAYER,3,2000
standardized.person.2024.jp.calibration,JP,CALIBRATION,cell.208,55,70,income.high,household.one-person,GAMER,EVER_PAYER,37,10000
standardized.person.2024.jp.calibration,JP,CALIBRATION,cell.209,55,70,income.high,household.one-person,GAMER,NEVER_PAYER,3,500
standardized.person.2024.jp.calibration,JP,CALIBRATION,cell.210,55,70,income.high,household.one-person,NON_GAMER,EVER_PAYER,17,10000
standardized.person.2024.jp.calibration,JP,CALIBRATION,cell.211,55,70,income.high,household.one-person,NON_GAMER,NEVER_PAYER,11,500
standardized.person.2024.jp.calibration,JP,CALIBRATION,cell.212,55,70,income.high,household.multi-no-minor,GAMER,EVER_PAYER,33,5000
standardized.person.2024.jp.calibration,JP,CALIBRATION,cell.213,55,70,income.high,household.multi-no-minor,GAMER,NEVER_PAYER,27,2500
standardized.person.2024.jp.calibration,JP,CALIBRATION,cell.214,55,70,income.high,household.multi-no-minor,NON_GAMER,EVER_PAYER,3,1000
standardized.person.2024.jp.calibration,JP,CALIBRATION,cell.215,55,70,income.high,household.multi-no-minor,NON_GAMER,NEVER_PAYER,99,2500
standardized.person.2024.jp.validation,JP,VALIDATION,cell.000,10,18,income.low,household.with-minor,GAMER,EVER_PAYER,13,2500
standardized.person.2024.jp.validation,JP,VALIDATION,cell.001,10,18,income.low,household.with-minor,GAMER,NEVER_PAYER,71,5000
standardized.person.2024.jp.validation,JP,VALIDATION,cell.002,10,18,income.low,household.with-minor,NON_GAMER,EVER_PAYER,3,10000
standardized.person.2024.jp.validation,JP,VALIDATION,cell.003,10,18,income.low,household.with-minor,NON_GAMER,NEVER_PAYER,43,10000
standardized.person.2024.jp.validation,JP,VALIDATION,cell.004,10,18,income.low,household.one-person,GAMER,EVER_PAYER,0,1
standardized.person.2024.jp.validation,JP,VALIDATION,cell.005,10,18,income.low,household.one-person,GAMER,NEVER_PAYER,0,1
standardized.person.2024.jp.validation,JP,VALIDATION,cell.006,10,18,income.low,household.one-person,NON_GAMER,EVER_PAYER,0,1
standardized.person.2024.jp.validation,JP,VALIDATION,cell.007,10,18,income.low,household.one-person,NON_GAMER,NEVER_PAYER,0,1
standardized.person.2024.jp.validation,JP,VALIDATION,cell.008,10,18,income.low,household.multi-no-minor,GAMER,EVER_PAYER,0,1
standardized.person.2024.jp.validation,JP,VALIDATION,cell.009,10,18,income.low,household.multi-no-minor,GAMER,NEVER_PAYER,0,1
standardized.person.2024.jp.validation,JP,VALIDATION,cell.010,10,18,income.low,household.multi-no-minor,NON_GAMER,EVER_PAYER,0,1
standardized.person.2024.jp.validation,JP,VALIDATION,cell.011,10,18,income.low,household.multi-no-minor,NON_GAMER,NEVER_PAYER,0,1
standardized.person.2024.jp.validation,JP,VALIDATION,cell.012,10,18,income.middle,household.with-minor,GAMER,EVER_PAYER,11,1250
standardized.person.2024.jp.validation,JP,VALIDATION,cell.013,10,18,income.middle,household.with-minor,GAMER,NEVER_PAYER,171,10000
standardized.person.2024.jp.validation,JP,VALIDATION,cell.014,10,18,income.middle,household.with-minor,NON_GAMER,EVER_PAYER,1,2000
standardized.person.2024.jp.validation,JP,VALIDATION,cell.015,10,18,income.middle,household.with-minor,NON_GAMER,NEVER_PAYER,7,1250
standardized.person.2024.jp.validation,JP,VALIDATION,cell.016,10,18,income.middle,household.one-person,GAMER,EVER_PAYER,0,1
standardized.person.2024.jp.validation,JP,VALIDATION,cell.017,10,18,income.middle,household.one-person,GAMER,NEVER_PAYER,0,1
standardized.person.2024.jp.validation,JP,VALIDATION,cell.018,10,18,income.middle,household.one-person,NON_GAMER,EVER_PAYER,0,1
standardized.person.2024.jp.validation,JP,VALIDATION,cell.019,10,18,income.middle,household.one-person,NON_GAMER,NEVER_PAYER,0,1
standardized.person.2024.jp.validation,JP,VALIDATION,cell.020,10,18,income.middle,household.multi-no-minor,GAMER,EVER_PAYER,0,1
standardized.person.2024.jp.validation,JP,VALIDATION,cell.021,10,18,income.middle,household.multi-no-minor,GAMER,NEVER_PAYER,0,1
standardized.person.2024.jp.validation,JP,VALIDATION,cell.022,10,18,income.middle,household.multi-no-minor,NON_GAMER,EVER_PAYER,0,1
standardized.person.2024.jp.validation,JP,VALIDATION,cell.023,10,18,income.middle,household.multi-no-minor,NON_GAMER,NEVER_PAYER,0,1
standardized.person.2024.jp.validation,JP,VALIDATION,cell.024,10,18,income.high,household.with-minor,GAMER,EVER_PAYER,1,125
standardized.person.2024.jp.validation,JP,VALIDATION,cell.025,10,18,income.high,household.with-minor,GAMER,NEVER_PAYER,23,2000
standardized.person.2024.jp.validation,JP,VALIDATION,cell.026,10,18,income.high,household.with-minor,NON_GAMER,EVER_PAYER,1,2000
standardized.person.2024.jp.validation,JP,VALIDATION,cell.027,10,18,income.high,household.with-minor,NON_GAMER,NEVER_PAYER,41,10000
standardized.person.2024.jp.validation,JP,VALIDATION,cell.028,10,18,income.high,household.one-person,GAMER,EVER_PAYER,0,1
standardized.person.2024.jp.validation,JP,VALIDATION,cell.029,10,18,income.high,household.one-person,GAMER,NEVER_PAYER,0,1
standardized.person.2024.jp.validation,JP,VALIDATION,cell.030,10,18,income.high,household.one-person,NON_GAMER,EVER_PAYER,0,1
standardized.person.2024.jp.validation,JP,VALIDATION,cell.031,10,18,income.high,household.one-person,NON_GAMER,NEVER_PAYER,0,1
standardized.person.2024.jp.validation,JP,VALIDATION,cell.032,10,18,income.high,household.multi-no-minor,GAMER,EVER_PAYER,0,1
standardized.person.2024.jp.validation,JP,VALIDATION,cell.033,10,18,income.high,household.multi-no-minor,GAMER,NEVER_PAYER,0,1
standardized.person.2024.jp.validation,JP,VALIDATION,cell.034,10,18,income.high,household.multi-no-minor,NON_GAMER,EVER_PAYER,0,1
standardized.person.2024.jp.validation,JP,VALIDATION,cell.035,10,18,income.high,household.multi-no-minor,NON_GAMER,NEVER_PAYER,0,1
standardized.person.2024.jp.validation,JP,VALIDATION,cell.036,18,25,income.low,household.with-minor,GAMER,EVER_PAYER,1,2500
standardized.person.2024.jp.validation,JP,VALIDATION,cell.037,18,25,income.low,household.with-minor,GAMER,NEVER_PAYER,13,10000
standardized.person.2024.jp.validation,JP,VALIDATION,cell.038,18,25,income.low,household.with-minor,NON_GAMER,EVER_PAYER,0,1
standardized.person.2024.jp.validation,JP,VALIDATION,cell.039,18,25,income.low,household.with-minor,NON_GAMER,NEVER_PAYER,1,1250
standardized.person.2024.jp.validation,JP,VALIDATION,cell.040,18,25,income.low,household.one-person,GAMER,EVER_PAYER,7,2500
standardized.person.2024.jp.validation,JP,VALIDATION,cell.041,18,25,income.low,household.one-person,GAMER,NEVER_PAYER,21,2500
standardized.person.2024.jp.validation,JP,VALIDATION,cell.042,18,25,income.low,household.one-person,NON_GAMER,EVER_PAYER,1,5000
standardized.person.2024.jp.validation,JP,VALIDATION,cell.043,18,25,income.low,household.one-person,NON_GAMER,NEVER_PAYER,3,625
standardized.person.2024.jp.validation,JP,VALIDATION,cell.044,18,25,income.low,household.multi-no-minor,GAMER,EVER_PAYER,3,1250
standardized.person.2024.jp.validation,JP,VALIDATION,cell.045,18,25,income.low,household.multi-no-minor,GAMER,NEVER_PAYER,9,1250
standardized.person.2024.jp.validation,JP,VALIDATION,cell.046,18,25,income.low,household.multi-no-minor,NON_GAMER,EVER_PAYER,1,5000
standardized.person.2024.jp.validation,JP,VALIDATION,cell.047,18,25,income.low,household.multi-no-minor,NON_GAMER,NEVER_PAYER,41,10000
standardized.person.2024.jp.validation,JP,VALIDATION,cell.048,18,25,income.middle,household.with-minor,GAMER,EVER_PAYER,9,10000
standardized.person.2024.jp.validation,JP,VALIDATION,cell.049,18,25,income.middle,household.with-minor,GAMER,NEVER_PAYER,19,10000
standardized.person.2024.jp.validation,JP,VALIDATION,cell.050,18,25,income.middle,household.with-minor,NON_GAMER,EVER_PAYER,1,10000
standardized.person.2024.jp.validation,JP,VALIDATION,cell.051,18,25,income.middle,household.with-minor,NON_GAMER,NEVER_PAYER,3,2500
standardized.person.2024.jp.validation,JP,VALIDATION,cell.052,18,25,income.middle,household.one-person,GAMER,EVER_PAYER,41,10000
standardized.person.2024.jp.validation,JP,VALIDATION,cell.053,18,25,income.middle,household.one-person,GAMER,NEVER_PAYER,87,10000
standardized.person.2024.jp.validation,JP,VALIDATION,cell.054,18,25,income.middle,household.one-person,NON_GAMER,EVER_PAYER,1,2500
standardized.person.2024.jp.validation,JP,VALIDATION,cell.055,18,25,income.middle,household.one-person,NON_GAMER,NEVER_PAYER,53,10000
standardized.person.2024.jp.validation,JP,VALIDATION,cell.056,18,25,income.middle,household.multi-no-minor,GAMER,EVER_PAYER,41,10000
standardized.person.2024.jp.validation,JP,VALIDATION,cell.057,18,25,income.middle,household.multi-no-minor,GAMER,NEVER_PAYER,87,10000
standardized.person.2024.jp.validation,JP,VALIDATION,cell.058,18,25,income.middle,household.multi-no-minor,NON_GAMER,EVER_PAYER,1,2500
standardized.person.2024.jp.validation,JP,VALIDATION,cell.059,18,25,income.middle,household.multi-no-minor,NON_GAMER,NEVER_PAYER,53,10000
standardized.person.2024.jp.validation,JP,VALIDATION,cell.060,18,25,income.high,household.with-minor,GAMER,EVER_PAYER,9,10000
standardized.person.2024.jp.validation,JP,VALIDATION,cell.061,18,25,income.high,household.with-minor,GAMER,NEVER_PAYER,7,5000
standardized.person.2024.jp.validation,JP,VALIDATION,cell.062,18,25,income.high,household.with-minor,NON_GAMER,EVER_PAYER,1,10000
standardized.person.2024.jp.validation,JP,VALIDATION,cell.063,18,25,income.high,household.with-minor,NON_GAMER,NEVER_PAYER,9,10000
standardized.person.2024.jp.validation,JP,VALIDATION,cell.064,18,25,income.high,household.one-person,GAMER,EVER_PAYER,7,2500
